"_IDOBJ","NOM_COMPLET","LIBELLE_GRILLE_TARIF","DATE_DEBUT","TYPE_TARIF","LIBELLE_TARIF","MODE_EMPLOI","MONTANT"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h50 à 7h00","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","8.8"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h40 à 6h50","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","8.7"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h30 à 6h40","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","8.5"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h20 à 6h30","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","8.3"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h10 à 6h20","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","8.1"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h00 à 6h10","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","8.0"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h50 à 6h00","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","7.8"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h40 à 5h50","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","7.7"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h30 à 5h40","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","7.6"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h20 à 5h30","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","7.5"
"1044","Parking ouvrage Cité des Congrès","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h10 à 5h20","Les tarifs sont valables tous les jours de 8h à 21h. Les tarifs marqués avec une * sont valables tous les jours de 21h à 8h.","7.4"
